user_id,item_id,hour,added
329,159,10,0
718,156,21,1
718,177,21,1
718,143,21,0
718,187,21,0
503,119,9,1
503,69,9,1
503,2,9,0
503,46,9,0
170,102,23,1
170,6,23,1
170,4,23,0
170,45,23,0
214,117,8,1
214,69,8,1
214,160,8,0
214,1,8,0
410,149,19,1
410,57,19,1
410,77,19,0
410,146,19,0
26,51,8,1
26,97,8,1
26,149,8,0
26,103,8,0
278,92,9,1
278,16,9,1
278,85,9,0
278,143,9,0
976,95,15,1
976,134,15,1
976,164,15,0
976,181,15,0
996,89,16,1
996,134,16,1
996,126,16,0
996,70,16,0
318,196,8,1
318,79,8,1
318,173,8,0
318,174,8,0
515,190,14,1
515,69,14,1
515,7,14,0
515,196,14,0
12,182,9,1
12,149,9,1
12,101,9,0
12,172,9,0
122,54,20,1
122,161,20,1
122,170,20,0
122,130,20,0
129,159,9,1
129,170,9,1
129,36,9,0
129,113,9,0
908,150,20,1
908,169,20,1
908,91,20,0
908,110,20,0
240,81,9,1
240,116,9,1
240,65,9,0
240,144,9,0
162,94,20,1
162,90,20,1
162,17,20,0
162,34,20,0
790,144,15,1
790,191,15,1
790,167,15,0
790,130,15,0
119,104,23,1
119,189,23,1
119,13,23,0
119,39,23,0
371,97,23,1
371,74,23,1
371,196,23,0
371,46,23,0
929,136,13,1
929,18,13,1
929,47,13,0
929,52,13,0
359,101,13,1
359,68,13,1
359,43,13,0
359,75,13,0
224,15,9,1
224,112,9,1
224,12,9,0
224,74,9,0
275,145,11,1
275,133,11,1
275,36,11,0
275,12,11,0
243,92,12,1
243,15,12,1
243,101,12,0
243,165,12,0
85,166,9,1
85,137,9,1
85,50,9,0
85,79,9,0
825,67,16,1
825,62,16,1
825,90,16,0
825,34,16,0
354,34,22,1
354,66,22,1
354,94,22,0
354,125,22,0
310,45,23,1
310,174,23,1
310,73,23,0
310,81,23,0
184,195,22,1
184,134,22,1
184,194,22,0
184,172,22,0
644,17,20,1
644,129,20,1
644,11,20,0
644,157,20,0
142,83,21,1
142,126,21,1
142,23,21,0
142,174,21,0
498,137,12,1
498,146,12,1
498,156,12,0
498,109,12,0
649,41,22,1
649,28,22,1
649,2,22,0
649,111,22,0
205,185,19,1
205,27,19,1
205,111,19,0
205,156,19,0
895,68,8,1
895,1,8,1
895,45,8,0
895,96,8,0
629,3,19,1
629,160,19,1
629,46,19,0
629,191,19,0
284,101,10,1
284,63,10,1
284,178,10,0
284,59,10,0
742,23,14,1
742,10,14,1
742,16,14,0
742,90,14,0
856,21,8,1
856,176,8,1
856,149,8,0
856,98,8,0
116,43,22,1
116,15,22,1
116,100,22,0
116,156,22,0
491,147,12,1
491,63,12,1
491,21,12,0
491,33,12,0
192,167,15,1
192,156,15,1
192,185,15,0
192,143,15,0
931,85,17,1
931,134,17,1
931,61,17,0
931,170,17,0
259,115,16,1
259,19,16,1
259,30,16,0
259,48,16,0
979,151,16,1
979,0,16,1
979,129,16,0
979,34,16,0
418,76,21,1
418,93,21,1
418,148,21,0
418,81,21,0
216,155,18,1
216,52,18,1
216,27,18,0
216,193,18,0
472,108,8,1
472,72,8,1
472,115,8,0
472,84,8,0
47,96,10,1
47,21,10,1
47,76,10,0
47,49,10,0
995,86,10,1
995,111,10,1
995,27,10,0
995,67,10,0
969,45,16,1
969,52,16,1
969,180,16,0
969,107,16,0
970,88,11,1
970,34,11,1
970,54,11,0
970,90,11,0
438,122,12,1
438,32,12,1
438,160,12,0
438,96,12,0
863,121,20,1
863,187,20,1
863,14,20,0
863,77,20,0
489,151,16,1
489,135,16,1
489,31,16,0
489,157,16,0
518,112,8,1
518,127,8,1
518,197,8,0
518,108,8,0
388,99,21,1
388,3,21,1
388,102,21,0
388,163,21,0
284,116,23,1
284,79,23,1
284,29,23,0
284,155,23,0
164,40,8,1
164,80,8,1
164,161,8,0
164,127,8,0
179,118,22,1
179,108,22,1
179,78,22,0
179,70,22,0
928,172,9,1
928,143,9,1
928,12,9,0
928,82,9,0
356,186,20,1
356,128,20,1
356,182,20,0
356,102,20,0
34,180,19,1
34,16,19,1
34,101,19,0
34,171,19,0
815,138,9,1
815,67,9,1
815,100,9,0
815,192,9,0
601,118,16,1
601,33,16,1
601,105,16,0
601,156,16,0
533,192,10,1
533,149,10,1
533,24,10,0
533,5,10,0
828,21,21,1
828,86,21,1
828,105,21,0
828,142,21,0
568,62,13,1
568,34,13,1
568,131,13,0
568,17,13,0
740,178,14,1
740,143,14,1
740,115,14,0
740,120,14,0
178,22,17,1
178,123,17,1
178,131,17,0
178,59,17,0
929,154,12,1
929,152,12,1
929,181,12,0
929,186,12,0
452,184,16,1
452,141,16,1
452,82,16,0
452,174,16,0
896,172,18,1
896,181,18,1
896,71,18,0
896,67,18,0
207,94,10,1
207,38,10,1
207,58,10,0
207,121,10,0
609,130,15,1
609,160,15,1
609,36,15,0
609,138,15,0
128,78,13,1
128,165,13,1
128,33,13,0
128,153,13,0
741,107,21,1
741,144,21,1
741,111,21,0
741,185,21,0
151,64,11,1
151,81,11,1
151,157,11,0
151,92,11,0
715,178,16,1
715,129,16,1
715,176,16,0
715,75,16,0
567,73,16,1
567,161,16,1
567,190,16,0
567,193,16,0
579,34,17,1
579,155,17,1
579,181,17,0
579,69,17,0
870,85,18,1
870,131,18,1
870,39,18,0
870,81,18,0
971,148,9,1
971,38,9,1
971,108,9,0
971,75,9,0
231,121,13,1
231,63,13,1
231,102,13,0
231,58,13,0
238,35,15,1
238,48,15,1
238,154,15,0
238,11,15,0
532,138,13,1
532,172,13,1
532,45,13,0
532,70,13,0
883,131,12,1
883,32,12,1
883,22,12,0
883,132,12,0
533,101,12,1
533,23,12,1
533,9,12,0
533,98,12,0
721,144,9,1
721,107,9,1
721,4,9,0
721,89,9,0
986,149,14,1
986,131,14,1
986,73,14,0
986,23,14,0
635,94,16,1
635,44,16,1
635,2,16,0
635,112,16,0
72,184,19,1
72,23,19,1
72,148,19,0
72,158,19,0
11,81,17,1
11,125,17,1
11,128,17,0
11,53,17,0
199,110,11,1
199,24,11,1
199,139,11,0
199,141,11,0
826,159,15,1
826,146,15,1
826,199,15,0
826,56,15,0
31,126,10,1
31,13,10,1
31,61,10,0
31,136,10,0
168,192,15,1
168,52,15,1
168,10,15,0
168,93,15,0
885,179,11,1
885,53,11,1
885,150,11,0
885,182,11,0
463,36,23,1
463,89,23,1
463,156,23,0
463,145,23,0
712,116,12,1
712,45,12,1
712,188,12,0
712,29,12,0
297,86,12,1
297,131,12,1
297,122,12,0
297,110,12,0
506,62,10,1
506,79,10,1
506,15,10,0
506,61,10,0
89,47,12,1
89,4,12,1
89,101,12,0
89,132,12,0
666,187,22,1
666,135,22,1
666,106,22,0
666,179,22,0
148,74,9,1
148,144,9,1
148,16,9,0
148,82,9,0
610,179,21,1
610,164,21,1
610,81,21,0
610,175,21,0
752,58,16,1
752,22,16,1
752,73,16,0
752,67,16,0
96,135,14,1
96,0,14,1
96,157,14,0
96,156,14,0
171,81,15,1
171,137,15,1
171,150,15,0
171,8,15,0
607,26,19,1
607,148,19,1
607,149,19,0
607,166,19,0
741,159,14,1
741,42,14,1
741,122,14,0
741,71,14,0
664,116,23,1
664,132,23,1
664,45,23,0
664,177,23,0
384,53,17,1
384,65,17,1
384,157,17,0
384,198,17,0
659,25,15,1
659,177,15,1
659,85,15,0
659,77,15,0
716,87,9,1
716,147,9,1
716,72,9,0
716,188,9,0
879,166,23,1
879,73,23,1
879,140,23,0
879,132,23,0
217,108,14,1
217,16,14,1
217,136,14,0
217,101,14,0
611,118,10,1
611,159,10,1
611,77,10,0
611,39,10,0
637,154,8,1
637,160,8,1
637,49,8,0
637,115,8,0
731,53,14,1
731,16,14,1
731,31,14,0
731,118,14,0
71,137,10,1
71,38,10,1
71,135,10,0
71,21,10,0
662,74,9,1
662,108,9,1
662,118,9,0
662,84,9,0
270,6,18,1
270,122,18,1
270,139,18,0
270,25,18,0
605,120,16,1
605,145,16,1
605,78,16,0
605,135,16,0
888,110,19,1
888,65,19,1
888,88,19,0
888,26,19,0
782,23,9,1
782,60,9,1
782,49,9,0
782,25,9,0
895,162,23,1
895,170,23,1
895,1,23,0
895,40,23,0
442,194,23,1
442,94,23,1
442,58,23,0
442,120,23,0
507,190,14,1
507,24,14,1
507,107,14,0
507,162,14,0
785,185,22,1
785,89,22,1
785,176,22,0
785,5,22,0
425,98,15,1
425,44,15,1
425,117,15,0
425,151,15,0
629,106,10,1
629,148,10,1
629,157,10,0
629,32,10,0
402,43,22,1
402,84,22,1
402,84,22,0
402,112,22,0
783,83,20,1
783,182,20,1
783,53,20,0
783,106,20,0
348,84,17,1
348,147,17,1
348,143,17,0
348,10,17,0
661,141,23,1
661,53,23,1
661,71,23,0
661,32,23,0
152,111,13,1
152,153,13,1
152,4,13,0
152,143,13,0
898,132,9,1
898,161,9,1
898,78,9,0
898,196,9,0
487,90,14,1
487,50,14,1
487,180,14,0
487,134,14,0
359,177,20,1
359,116,20,1
359,50,20,0
359,146,20,0
935,26,15,1
935,140,15,1
935,92,15,0
935,187,15,0
47,169,15,1
47,155,15,1
47,17,15,0
47,195,15,0
99,93,22,1
99,59,22,1
99,65,22,0
99,172,22,0
301,162,20,1
301,116,20,1
301,168,20,0
301,76,20,0
573,132,9,1
573,163,9,1
573,108,9,0
573,38,9,0
811,33,23,1
811,75,23,1
811,141,23,0
811,87,23,0
269,73,8,1
269,195,8,1
269,186,8,0
269,154,8,0
587,130,14,1
587,135,14,1
587,112,14,0
587,21,14,0
136,59,12,1
136,187,12,1
136,43,12,0
136,151,12,0
904,24,13,1
904,89,13,1
904,156,13,0
904,38,13,0
506,134,15,1
506,47,15,1
506,83,15,0
506,14,15,0
25,17,11,1
25,42,11,1
25,155,11,0
25,62,11,0
545,161,19,1
545,175,19,1
545,196,19,0
545,194,19,0
293,32,12,1
293,150,12,1
293,186,12,0
293,173,12,0
841,90,21,1
841,31,21,1
841,183,21,0
841,96,21,0
487,161,13,1
487,32,13,1
487,2,13,0
487,79,13,0
870,83,23,1
870,192,23,1
870,95,23,0
870,57,23,0
123,163,21,1
123,98,21,1
123,47,21,0
123,24,21,0
666,196,15,1
666,72,15,1
666,15,15,0
666,141,15,0
658,19,20,1
658,93,20,1
658,195,20,0
658,99,20,0
761,103,12,1
761,97,12,1
761,166,12,0
761,15,12,0
40,7,17,1
40,31,17,1
40,57,17,0
40,142,17,0
607,160,19,1
607,47,19,1
607,167,19,0
607,98,19,0
689,84,14,1
689,13,14,1
689,11,14,0
689,176,14,0
598,120,20,1
598,62,20,1
598,101,20,0
598,162,20,0
707,113,10,1
707,47,10,1
707,179,10,0
707,31,10,0
529,178,18,1
529,16,18,1
529,76,18,0
529,14,18,0
258,84,10,1
258,175,10,1
258,16,10,0
258,53,10,0
363,135,20,1
363,192,20,1
363,175,20,0
363,144,20,0
266,47,18,1
266,156,18,1
266,123,18,0
266,121,18,0
555,107,17,1
555,190,17,1
555,159,17,0
555,19,17,0
809,13,17,1
809,167,17,1
809,47,17,0
809,143,17,0
562,172,10,1
562,74,10,1
562,188,10,0
562,72,10,0
228,47,17,1
228,179,17,1
228,136,17,0
228,65,17,0
285,170,11,1
285,116,11,1
285,38,11,0
285,182,11,0
536,47,20,1
536,179,20,1
536,173,20,0
536,153,20,0
792,63,16,1
792,46,16,1
792,148,16,0
792,28,16,0
197,33,20,1
197,117,20,1
197,35,20,0
197,140,20,0
64,147,20,1
64,9,20,1
64,160,20,0
64,112,20,0
141,69,23,1
141,149,23,1
141,148,23,0
141,184,23,0
774,27,19,1
774,171,19,1
774,70,19,0
774,145,19,0
959,151,17,1
959,173,17,1
959,36,17,0
959,116,17,0
688,154,13,1
688,61,13,1
688,41,13,0
688,3,13,0
509,84,14,1
509,34,14,1
509,163,14,0
509,123,14,0
479,191,14,1
479,97,14,1
479,178,14,0
479,150,14,0
686,134,22,1
686,50,22,1
686,135,22,0
686,148,22,0
369,82,20,1
369,166,20,1
369,124,20,0
369,186,20,0
402,76,16,1
402,27,16,1
402,198,16,0
402,119,16,0
437,12,19,1
437,120,19,1
437,17,19,0
437,87,19,0
291,198,10,1
291,63,10,1
291,194,10,0
291,27,10,0
311,126,12,1
311,106,12,1
311,31,12,0
311,178,12,0
525,192,23,1
525,24,23,1
525,0,23,0
525,21,23,0
913,119,14,1
913,104,14,1
913,25,14,0
913,136,14,0
496,41,15,1
496,99,15,1
496,2,15,0
496,187,15,0
816,61,21,1
816,69,21,1
816,67,21,0
816,29,21,0
4,193,23,1
4,192,23,1
4,111,23,0
4,99,23,0
772,10,14,1
772,79,14,1
772,174,14,0
772,5,14,0
819,23,15,1
819,96,15,1
819,0,15,0
819,47,15,0
438,86,20,1
438,104,20,1
438,34,20,0
438,172,20,0
371,52,11,1
371,31,11,1
371,29,11,0
371,45,11,0
12,113,11,1
12,53,11,1
12,165,11,0
12,114,11,0
598,58,11,1
598,105,11,1
598,14,11,0
598,29,11,0
755,27,13,1
755,81,13,1
755,12,13,0
755,56,13,0
785,166,9,1
785,162,9,1
785,172,9,0
785,57,9,0
773,29,12,1
773,118,12,1
773,182,12,0
773,19,12,0
865,15,11,1
865,53,11,1
865,180,11,0
865,49,11,0
103,177,15,1
103,186,15,1
103,39,15,0
103,130,15,0
68,176,13,1
68,165,13,1
68,160,13,0
68,24,13,0
970,93,19,1
970,112,19,1
970,166,19,0
970,192,19,0
997,134,20,1
997,191,20,1
997,37,20,0
997,146,20,0
177,27,10,1
177,83,10,1
177,23,10,0
177,180,10,0
138,136,17,1
138,177,17,1
138,194,17,0
138,136,17,0
809,58,14,1
809,105,14,1
809,68,14,0
809,14,14,0
218,99,12,1
218,161,12,1
218,176,12,0
218,8,12,0
658,158,15,1
658,122,15,1
658,156,15,0
658,120,15,0
489,133,16,1
489,181,16,1
489,75,16,0
489,172,16,0
346,187,9,1
346,53,9,1
346,181,9,0
346,22,9,0
123,36,8,1
123,48,8,1
123,176,8,0
123,35,8,0
513,23,14,1
513,85,14,1
513,61,14,0
513,90,14,0
990,32,15,1
990,0,15,1
990,145,15,0
990,91,15,0
411,163,14,1
411,124,14,1
411,39,14,0
411,90,14,0
865,10,9,1
865,52,9,1
865,77,9,0
865,3,9,0
251,46,23,1
251,26,23,1
251,114,23,0
251,113,23,0
168,13,8,1
168,80,8,1
168,94,8,0
168,75,8,0
50,28,18,1
50,114,18,1
50,110,18,0
50,32,18,0
774,111,9,1
774,185,9,1
774,81,9,0
774,80,9,0
394,53,10,1
394,180,10,1
394,125,10,0
394,93,10,0
916,128,18,1
916,155,18,1
916,32,18,0
916,166,18,0
961,132,10,1
961,65,10,1
961,105,10,0
961,28,10,0
197,18,8,1
197,36,8,1
197,50,8,0
197,129,8,0
832,180,23,1
832,21,23,1
832,57,23,0
832,159,23,0
738,81,22,1
738,156,22,1
738,51,22,0
738,104,22,0
722,161,10,1
722,199,10,1
722,98,10,0
722,108,10,0
386,14,12,1
386,155,12,1
386,107,12,0
386,176,12,0
356,64,19,1
356,128,19,1
356,82,19,0
356,111,19,0
655,48,14,1
655,193,14,1
655,125,14,0
655,80,14,0
867,172,10,1
867,63,10,1
867,20,10,0
867,124,10,0
292,97,10,1
292,128,10,1
292,189,10,0
292,91,10,0
865,130,18,1
865,55,18,1
865,82,18,0
865,104,18,0
690,129,12,1
690,151,12,1
690,162,12,0
690,23,12,0
262,75,15,1
262,183,15,1
262,145,15,0
262,184,15,0
52,90,21,1
52,166,21,1
52,173,21,0
52,28,21,0
436,72,20,1
436,71,20,1
436,72,20,0
436,23,20,0
15,80,8,1
15,154,8,1
15,182,8,0
15,113,8,0
204,162,22,1
204,178,22,1
204,103,22,0
204,68,22,0
799,81,18,1
799,15,18,1
799,131,18,0
799,18,18,0
567,151,12,1
567,3,12,1
567,190,12,0
567,179,12,0
345,135,9,1
345,183,9,1
345,42,9,0
345,134,9,0
1,196,12,1
1,91,12,1
1,88,12,0
1,37,12,0
967,3,20,1
967,76,20,1
967,190,20,0
967,80,20,0
458,1,11,1
458,138,11,1
458,92,11,0
458,57,11,0
465,164,13,1
465,137,13,1
465,155,13,0
465,169,13,0
327,57,18,1
327,28,18,1
327,171,18,0
327,177,18,0
79,15,21,1
79,39,21,1
79,186,21,0
79,91,21,0
429,134,20,1
429,3,20,1
429,113,20,0
429,189,20,0
268,104,20,1
268,180,20,1
268,3,20,0
268,76,20,0
699,93,17,1
699,73,17,1
699,110,17,0
699,46,17,0
287,86,21,1
287,80,21,1
287,54,21,0
287,161,21,0
680,14,12,1
680,125,12,1
680,43,12,0
680,164,12,0
542,195,15,1
542,147,15,1
542,123,15,0
542,138,15,0
803,155,13,1
803,117,13,1
803,192,13,0
803,105,13,0
481,139,14,1
481,192,14,1
481,123,14,0
481,170,14,0
401,57,20,1
401,180,20,1
401,68,20,0
401,156,20,0
101,153,23,1
101,119,23,1
101,69,23,0
101,125,23,0
75,167,11,1
75,191,11,1
75,152,11,0
75,137,11,0
480,98,16,1
480,173,16,1
480,132,16,0
480,90,16,0
837,105,14,1
837,55,14,1
837,198,14,0
837,8,14,0
585,146,15,1
585,166,15,1
585,11,15,0
585,199,15,0
119,139,10,1
119,188,10,1
119,28,10,0
119,34,10,0
168,182,15,1
168,75,15,1
168,175,15,0
168,183,15,0
370,166,17,1
370,67,17,1
370,193,17,0
370,35,17,0
911,52,18,1
911,54,18,1
911,133,18,0
911,160,18,0
131,70,20,1
131,96,20,1
131,180,20,0
131,199,20,0
306,92,8,1
306,14,8,1
306,164,8,0
306,144,8,0
319,88,16,1
319,51,16,1
319,23,16,0
319,85,16,0
354,38,15,1
354,95,15,1
354,176,15,0
354,161,15,0
609,23,19,1
609,196,19,1
609,73,19,0
609,63,19,0
686,180,13,1
686,131,13,1
686,128,13,0
686,97,13,0
39,69,22,1
39,154,22,1
39,153,22,0
39,175,22,0
47,193,9,1
47,2,9,1
47,164,9,0
47,121,9,0
520,194,12,1
520,22,12,1
520,140,12,0
520,120,12,0
344,197,13,1
344,113,13,1
344,59,13,0
344,180,13,0
460,176,11,1
460,62,11,1
460,23,11,0
460,91,11,0
756,70,14,1
756,168,14,1
756,112,14,0
756,117,14,0
739,94,12,1
739,173,12,1
739,168,12,0
739,160,12,0
731,115,23,1
731,135,23,1
731,171,23,0
731,70,23,0
673,187,8,1
673,174,8,1
673,83,8,0
673,151,8,0
128,172,19,1
128,5,19,1
128,198,19,0
128,88,19,0
197,44,12,1
197,150,12,1
197,13,12,0
197,141,12,0
448,153,21,1
448,13,21,1
448,66,21,0
448,196,21,0
848,17,11,1
848,150,11,1
848,191,11,0
848,197,11,0
886,145,16,1
886,4,16,1
886,17,16,0
886,113,16,0
424,50,15,1
424,102,15,1
424,168,15,0
424,61,15,0
309,123,18,1
309,63,18,1
309,110,18,0
309,46,18,0
346,120,22,1
346,185,22,1
346,48,22,0
346,54,22,0
198,26,12,1
198,191,12,1
198,53,12,0
198,130,12,0
676,159,17,1
676,153,17,1
676,98,17,0
676,155,17,0
288,46,8,1
288,198,8,1
288,151,8,0
288,135,8,0
438,160,16,1
438,102,16,1
438,36,16,0
438,95,16,0
25,99,15,1
25,100,15,1
25,94,15,0
25,74,15,0
491,61,12,1
491,143,12,1
491,18,12,0
491,37,12,0
181,112,23,1
181,146,23,1
181,106,23,0
181,16,23,0
375,69,23,1
375,88,23,1
375,156,23,0
375,54,23,0
498,171,20,1
498,52,20,1
498,117,20,0
498,98,20,0
998,25,19,1
998,163,19,1
998,25,19,0
998,121,19,0
226,54,14,1
226,71,14,1
226,90,14,0
226,18,14,0
625,185,14,1
625,110,14,1
625,14,14,0
625,53,14,0
615,190,14,1
615,70,14,1
615,44,14,0
615,184,14,0
306,27,13,1
306,10,13,1
306,188,13,0
306,120,13,0
442,125,12,1
442,46,12,1
442,9,12,0
442,98,12,0
425,185,20,1
425,54,20,1
425,34,20,0
425,132,20,0
473,149,20,1
473,64,20,1
473,93,20,0
473,99,20,0
401,38,22,1
401,117,22,1
401,41,22,0
401,33,22,0
149,8,20,1
149,59,20,1
149,108,20,0
149,20,20,0
83,115,10,1
83,139,10,1
83,55,10,0
83,133,10,0
710,116,16,1
710,160,16,1
710,151,16,0
710,130,16,0
447,83,18,1
447,170,18,1
447,67,18,0
447,14,18,0
797,103,17,1
797,81,17,1
797,82,17,0
797,26,17,0
124,122,18,1
124,176,18,1
124,71,18,0
124,28,18,0
890,84,13,1
890,34,13,1
890,191,13,0
890,194,13,0
691,198,13,1
691,144,13,1
691,101,13,0
691,95,13,0
269,95,18,1
269,143,18,1
269,136,18,0
269,160,18,0
667,162,17,1
667,119,17,1
667,184,17,0
667,159,17,0
749,107,20,1
749,55,20,1
749,117,20,0
749,127,20,0
168,31,21,1
168,73,21,1
168,36,21,0
168,77,21,0
550,59,21,1
550,155,21,1
550,97,21,0
550,94,21,0
679,70,19,1
679,120,19,1
679,92,19,0
679,57,19,0
587,58,13,1
587,116,13,1
587,71,13,0
587,128,13,0
665,75,23,1
665,103,23,1
665,37,23,0
665,149,23,0
688,70,11,1
688,133,11,1
688,65,11,0
688,38,11,0
175,102,9,1
175,80,9,1
175,81,9,0
175,88,9,0
820,29,21,1
820,63,21,1
820,56,21,0
820,101,21,0
950,11,17,1
950,63,17,1
950,79,17,0
950,84,17,0
399,42,16,1
399,132,16,1
399,41,16,0
399,190,16,0
599,45,19,1
599,131,19,1
599,106,19,0
599,38,19,0
808,27,8,1
808,45,8,1
808,199,8,0
808,161,8,0
120,193,17,1
120,183,17,1
120,124,17,0
120,176,17,0
289,8,15,1
289,106,15,1
289,28,15,0
289,189,15,0
746,180,15,1
746,184,15,1
746,82,15,0
746,9,15,0
198,10,9,1
198,72,9,1
198,51,9,0
198,6,9,0
727,157,19,1
727,178,19,1
727,163,19,0
727,136,19,0
977,95,15,1
977,113,15,1
977,53,15,0
977,33,15,0
322,25,11,1
322,139,11,1
322,42,11,0
322,83,11,0
803,169,13,1
803,120,13,1
803,38,13,0
803,169,13,0
346,24,10,1
346,59,10,1
346,30,10,0
346,153,10,0
979,192,22,1
979,45,22,1
979,141,22,0
979,54,22,0
767,14,14,1
767,136,14,1
767,72,14,0
767,31,14,0
395,80,15,1
395,83,15,1
395,183,15,0
395,107,15,0
727,64,11,1
727,45,11,1
727,86,11,0
727,39,11,0
423,145,17,1
423,77,17,1
423,53,17,0
423,185,17,0
550,7,22,1
550,99,22,1
550,199,22,0
550,4,22,0
564,146,18,1
564,104,18,1
564,173,18,0
564,101,18,0
308,59,11,1
308,134,11,1
308,127,11,0
308,65,11,0
231,156,10,1
231,185,10,1
231,6,10,0
231,153,10,0
377,194,8,1
377,138,8,1
377,150,8,0
377,111,8,0
762,111,21,1
762,173,21,1
762,47,21,0
762,87,21,0
581,22,14,1
581,41,14,1
581,114,14,0
581,106,14,0
55,11,11,1
55,123,11,1
55,145,11,0
55,65,11,0
267,33,18,1
267,179,18,1
267,67,18,0
267,142,18,0
3,63,17,1
3,163,17,1
3,135,17,0
3,90,17,0
913,63,12,1
913,95,12,1
913,176,12,0
913,105,12,0
979,0,19,1
979,55,19,1
979,46,19,0
979,118,19,0
57,33,16,1
57,166,16,1
57,173,16,0
57,138,16,0
423,193,19,1
423,54,19,1
423,86,19,0
423,39,19,0
582,101,17,1
582,157,17,1
582,110,17,0
582,77,17,0
397,72,16,1
397,32,16,1
397,187,16,0
397,67,16,0
315,179,17,1
315,17,17,1
315,92,17,0
315,54,17,0
679,112,14,1
679,115,14,1
679,150,14,0
679,39,14,0
310,197,13,1
310,118,13,1
310,59,13,0
310,55,13,0
523,145,18,1
523,133,18,1
523,92,18,0
523,79,18,0
315,175,9,1
315,170,9,1
315,107,9,0
315,65,9,0
627,91,10,1
627,185,10,1
627,196,10,0
627,65,10,0
183,195,18,1
183,83,18,1
183,151,18,0
183,80,18,0
285,23,14,1
285,91,14,1
285,50,14,0
285,140,14,0
22,56,12,1
22,34,12,1
22,28,12,0
22,140,12,0
245,139,21,1
245,16,21,1
245,158,21,0
245,107,21,0
350,49,9,1
350,74,9,1
350,137,9,0
350,83,9,0
874,187,10,1
874,199,10,1
874,172,10,0
874,82,10,0
484,194,13,1
484,115,13,1
484,84,13,0
484,130,13,0
417,71,22,1
417,38,22,1
417,123,22,0
417,20,22,0
399,84,21,1
399,59,21,1
399,77,21,0
399,47,21,0
472,142,14,1
472,122,14,1
472,83,14,0
472,6,14,0
539,39,17,1
539,140,17,1
539,1,17,0
539,102,17,0
833,74,18,1
833,140,18,1
833,21,18,0
833,84,18,0
183,65,14,1
183,1,14,1
183,188,14,0
183,125,14,0
111,176,13,1
111,87,13,1
111,199,13,0
111,117,13,0
396,44,13,1
396,56,13,1
396,173,13,0
396,37,13,0
234,144,21,1
234,90,21,1
234,13,21,0
234,120,21,0
364,20,20,1
364,116,20,1
364,159,20,0
364,138,20,0
770,140,11,1
770,65,11,1
770,157,11,0
770,17,11,0
402,41,13,1
402,50,13,1
402,133,13,0
402,100,13,0
243,133,18,1
243,59,18,1
243,23,18,0
243,55,18,0
381,161,23,1
381,53,23,1
381,100,23,0
381,176,23,0
422,76,9,1
422,153,9,1
422,41,9,0
422,101,9,0
649,5,22,1
649,164,22,1
649,196,22,0
649,51,22,0
321,93,19,1
321,100,19,1
321,191,19,0
321,156,19,0
392,187,15,1
392,145,15,1
392,171,15,0
392,70,15,0
779,126,20,1
779,143,20,1
779,120,20,0
779,55,20,0
648,23,21,1
648,13,21,1
648,139,21,0
648,60,21,0
609,128,22,1
609,188,22,1
609,133,22,0
609,173,22,0
299,137,17,1
299,130,17,1
299,114,17,0
299,179,17,0
594,142,17,1
594,156,17,1
594,64,17,0
594,6,17,0
73,143,20,1
73,189,20,1
73,181,20,0
73,7,20,0
745,155,22,1
745,102,22,1
745,181,22,0
745,137,22,0
824,142,18,1
824,102,18,1
824,141,18,0
824,140,18,0
989,84,21,1
989,115,21,1
989,12,21,0
989,38,21,0
28,192,21,1
28,63,21,1
28,164,21,0
28,106,21,0
686,122,20,1
686,49,20,1
686,157,20,0
686,118,20,0
145,112,20,1
145,116,20,1
145,179,20,0
145,71,20,0
168,120,19,1
168,73,19,1
168,198,19,0
168,30,19,0
104,36,18,1
104,109,18,1
104,134,18,0
104,165,18,0
216,196,19,1
216,191,19,1
216,132,19,0
216,156,19,0
297,44,18,1
297,151,18,1
297,113,18,0
297,39,18,0
755,120,23,1
755,110,23,1
755,152,23,0
755,116,23,0
873,127,13,1
873,106,13,1
873,17,13,0
873,156,13,0
602,56,20,1
602,14,20,1
602,166,20,0
602,1,20,0
660,29,10,1
660,38,10,1
660,9,10,0
660,124,10,0
9,199,18,1
9,197,18,1
9,186,18,0
9,153,18,0
155,83,14,1
155,143,14,1
155,6,14,0
155,89,14,0
154,193,10,1
154,109,10,1
154,125,10,0
154,158,10,0
350,161,22,1
350,144,22,1
350,49,22,0
350,58,22,0
228,6,8,1
228,106,8,1
228,90,8,0
228,39,8,0
122,42,22,1
122,41,22,1
122,23,22,0
122,141,22,0
406,52,13,1
406,183,13,1
406,113,13,0
406,190,13,0
76,41,13,1
76,188,13,1
76,140,13,0
76,25,13,0
2,137,15,1
2,25,15,1
2,129,15,0
2,39,15,0
576,54,10,1
576,159,10,1
576,30,10,0
576,154,10,0
831,157,15,1
831,27,15,1
831,83,15,0
831,155,15,0
616,67,21,1
616,2,21,1
616,10,21,0
616,66,21,0
283,182,19,1
283,190,19,1
283,90,19,0
283,184,19,0
217,122,16,1
217,58,16,1
217,117,16,0
217,195,16,0
270,194,15,1
270,91,15,1
270,159,15,0
270,189,15,0
584,157,9,1
584,136,9,1
584,60,9,0
584,163,9,0
302,42,12,1
302,76,12,1
302,66,12,0
302,152,12,0
92,110,9,1
92,25,9,1
92,196,9,0
92,12,9,0
94,147,9,1
94,100,9,1
94,16,9,0
